City,Street,Time,value
Waltham,LEXINGTON ST,5 PM,6
Waltham,LEXINGTON ST,6 PM,4
Waltham,LEXINGTON ST,7 PM,3
Waltham,LEXINGTON ST,8 PM,4
Waltham,LEXINGTON ST,9 PM,5
Waltham,LEXINGTON ST,10 PM,3
Waltham,LEXINGTON ST,11 PM,1
Waltham,MAIN ST,12 AM,0
Waltham,MAIN ST,1 AM,0
Waltham,MAIN ST,2 AM,0
Waltham,MAIN ST,3 AM,0
Waltham,MAIN ST,4 AM,0
Waltham,MAIN ST,5 AM,1
Waltham,MAIN ST,6 AM,3
Waltham,MAIN ST,7 AM,5
Waltham,MAIN ST,8 AM,11
Waltham,MAIN ST,9 AM,3
Waltham,MAIN ST,10 AM,8
Waltham,MAIN ST,11 AM,5
Waltham,MAIN ST,12 PM,7
Waltham,MAIN ST,1 PM,8
Waltham,MAIN ST,2 PM,6
Waltham,MAIN ST,3 PM,2
Waltham,MAIN ST,4 PM,4
Waltham,MAIN ST,5 PM,3
Waltham,MAIN ST,6 PM,6
Waltham,MAIN ST,7 PM,1
Waltham,MAIN ST,8 PM,1
Waltham,MAIN ST,9 PM,1
Waltham,MAIN ST,10 PM,1
Waltham,MAIN ST,11 PM,2
Waltham,Rte 95 N,12 AM,3
Waltham,Rte 95 N,1 AM,2
Waltham,Rte 95 N,2 AM,0
Waltham,Rte 95 N,3 AM,0
Waltham,Rte 95 N,4 AM,0
Waltham,Rte 95 N,5 AM,0
Waltham,Rte 95 N,6 AM,1
Waltham,Rte 95 N,7 AM,3
Waltham,Rte 95 N,8 AM,3
Waltham,Rte 95 N,9 AM,3
Waltham,Rte 95 N,10 AM,0
Waltham,Rte 95 N,11 AM,0
Waltham,Rte 95 N,12 PM,3
Waltham,Rte 95 N,1 PM,0
Waltham,Rte 95 N,2 PM,3
Waltham,Rte 95 N,3 PM,4
Waltham,Rte 95 N,4 PM,3
Waltham,Rte 95 N,5 PM,7
Waltham,Rte 95 N,6 PM,6
Waltham,Rte 95 N,7 PM,2
Waltham,Rte 95 N,8 PM,2
Waltham,Rte 95 N,9 PM,0
Waltham,Rte 95 N,10 PM,2
Waltham,Rte 95 N,11 PM,0
Waltham,Rte 95 S,12 AM,0
Waltham,Rte 95 S,1 AM,1
Waltham,Rte 95 S,2 AM,0
Waltham,Rte 95 S,3 AM,1
Waltham,Rte 95 S,4 AM,2
Waltham,Rte 95 S,5 AM,0
Waltham,Rte 95 S,6 AM,4
Waltham,Rte 95 S,7 AM,3
Waltham,Rte 95 S,8 AM,2
Waltham,Rte 95 S,9 AM,2
Waltham,Rte 95 S,10 AM,1
Waltham,Rte 95 S,11 AM,3
Waltham,Rte 95 S,12 PM,0
Waltham,Rte 95 S,1 PM,3
Waltham,Rte 95 S,2 PM,0
Waltham,Rte 95 S,3 PM,3
Waltham,Rte 95 S,4 PM,1
Waltham,Rte 95 S,5 PM,9
Waltham,Rte 95 S,6 PM,6
Waltham,Rte 95 S,7 PM,3
Waltham,Rte 95 S,8 PM,1
Waltham,Rte 95 S,9 PM,0
Waltham,Rte 95 S,10 PM,1
Waltham,Rte 95 S,11 PM,1
Waltham,MOODY ST,12 AM,1
Waltham,MOODY ST,1 AM,2
Waltham,MOODY ST,2 AM,0
Waltham,MOODY ST,3 AM,0
Waltham,MOODY ST,4 AM,0
Waltham,MOODY ST,5 AM,0
Waltham,MOODY ST,6 AM,1
Waltham,MOODY ST,7 AM,2
Waltham,MOODY ST,8 AM,0
Waltham,MOODY ST,9 AM,1
Waltham,MOODY ST,10 AM,2
Waltham,MOODY ST,11 AM,3
Waltham,MOODY ST,12 PM,1
Waltham,MOODY ST,1 PM,2
Waltham,MOODY ST,2 PM,3
Waltham,MOODY ST,3 PM,2
Waltham,MOODY ST,4 PM,2
Waltham,MOODY ST,5 PM,6
Waltham,MOODY ST,6 PM,6
Waltham,MOODY ST,7 PM,0
Waltham,MOODY ST,8 PM,2
Waltham,MOODY ST,9 PM,3
Waltham,MOODY ST,10 PM,1
Waltham,MOODY ST,11 PM,2
Waltham,SOUTH ST,12 AM,1
Waltham,SOUTH ST,1 AM,0
Waltham,SOUTH ST,2 AM,0
Waltham,SOUTH ST,3 AM,0
Waltham,SOUTH ST,4 AM,0
Waltham,SOUTH ST,5 AM,0
Waltham,SOUTH ST,6 AM,1
Waltham,SOUTH ST,7 AM,3
Waltham,SOUTH ST,8 AM,0
Waltham,SOUTH ST,9 AM,4
Waltham,SOUTH ST,10 AM,3
Waltham,SOUTH ST,11 AM,1
Waltham,SOUTH ST,12 PM,4
Waltham,SOUTH ST,1 PM,1
Waltham,SOUTH ST,2 PM,1
Waltham,SOUTH ST,3 PM,1
Waltham,SOUTH ST,4 PM,1
Waltham,SOUTH ST,5 PM,2
Waltham,SOUTH ST,6 PM,3
Waltham,SOUTH ST,7 PM,1
Waltham,SOUTH ST,8 PM,1
Waltham,SOUTH ST,9 PM,1
Waltham,SOUTH ST,10 PM,0
Waltham,SOUTH ST,11 PM,1
Waltham,TRAPELO RD,12 AM,1
Waltham,TRAPELO RD,1 AM,0
Waltham,TRAPELO RD,2 AM,0
Waltham,TRAPELO RD,3 AM,0
Waltham,TRAPELO RD,4 AM,1
Waltham,TRAPELO RD,5 AM,2
Waltham,TRAPELO RD,6 AM,0
Waltham,TRAPELO RD,7 AM,2
Waltham,TRAPELO RD,8 AM,2
Waltham,TRAPELO RD,9 AM,3
Waltham,TRAPELO RD,10 AM,0
Waltham,TRAPELO RD,11 AM,0
Waltham,TRAPELO RD,12 PM,2
Waltham,TRAPELO RD,1 PM,1
Waltham,TRAPELO RD,2 PM,2
Waltham,TRAPELO RD,3 PM,4
Waltham,TRAPELO RD,4 PM,1
Waltham,TRAPELO RD,5 PM,3
Waltham,TRAPELO RD,6 PM,1
Waltham,TRAPELO RD,7 PM,2
Waltham,TRAPELO RD,8 PM,0
Waltham,TRAPELO RD,9 PM,1
Waltham,TRAPELO RD,10 PM,0
Waltham,TRAPELO RD,11 PM,0
Waltham,LEXINGTON STREET,12 AM,0
Waltham,LEXINGTON STREET,1 AM,0
Waltham,LEXINGTON STREET,2 AM,0
Waltham,LEXINGTON STREET,3 AM,0
Waltham,LEXINGTON STREET,4 AM,0
Waltham,LEXINGTON STREET,5 AM,0
Waltham,LEXINGTON STREET,6 AM,1
Waltham,LEXINGTON STREET,7 AM,1
Waltham,LEXINGTON STREET,8 AM,3
Waltham,LEXINGTON STREET,9 AM,2
Waltham,LEXINGTON STREET,10 AM,1
Waltham,LEXINGTON STREET,11 AM,1
Waltham,LEXINGTON STREET,12 PM,0
Waltham,LEXINGTON STREET,1 PM,3
Waltham,LEXINGTON STREET,2 PM,1
Waltham,LEXINGTON STREET,3 PM,3
Waltham,LEXINGTON STREET,4 PM,1
Waltham,LEXINGTON STREET,5 PM,2
Waltham,LEXINGTON STREET,6 PM,1
Waltham,LEXINGTON STREET,7 PM,0
Waltham,LEXINGTON STREET,8 PM,2
Waltham,LEXINGTON STREET,9 PM,0
Waltham,LEXINGTON STREET,10 PM,2
Waltham,LEXINGTON STREET,11 PM,0
Waltham,MAIN STREET,12 AM,0
Waltham,MAIN STREET,1 AM,0
Waltham,MAIN STREET,2 AM,0
Waltham,MAIN STREET,3 AM,0
Waltham,MAIN STREET,4 AM,0
Waltham,MAIN STREET,5 AM,0
Waltham,MAIN STREET,6 AM,3
Waltham,MAIN STREET,7 AM,3
Waltham,MAIN STREET,8 AM,2
Waltham,MAIN STREET,9 AM,2
Waltham,MAIN STREET,10 AM,3
Waltham,MAIN STREET,11 AM,2
Waltham,MAIN STREET,12 PM,2
Waltham,MAIN STREET,1 PM,4
Waltham,MAIN STREET,2 PM,1
Waltham,MAIN STREET,3 PM,0
Waltham,MAIN STREET,4 PM,0
Waltham,MAIN STREET,5 PM,0
Waltham,MAIN STREET,6 PM,1
Waltham,MAIN STREET,7 PM,0
Waltham,MAIN STREET,8 PM,1
Waltham,MAIN STREET,9 PM,0
Waltham,MAIN STREET,10 PM,0
Waltham,MAIN STREET,11 PM,0
Waltham,BACON ST,12 AM,0
Waltham,BACON ST,1 AM,0
Waltham,BACON ST,2 AM,0
Waltham,BACON ST,3 AM,0
Waltham,BACON ST,4 AM,0
Waltham,BACON ST,5 AM,1
Waltham,BACON ST,6 AM,0
Waltham,BACON ST,7 AM,3
Waltham,BACON ST,8 AM,0
Waltham,BACON ST,9 AM,0
Waltham,BACON ST,10 AM,1
Waltham,BACON ST,11 AM,1
Waltham,BACON ST,12 PM,2
Waltham,BACON ST,1 PM,4
Waltham,BACON ST,2 PM,0
Waltham,BACON ST,3 PM,1
Waltham,BACON ST,4 PM,3
Waltham,BACON ST,5 PM,2
Waltham,BACON ST,6 PM,2
Waltham,BACON ST,7 PM,0
Waltham,BACON ST,8 PM,0
Waltham,BACON ST,9 PM,0
Waltham,BACON ST,10 PM,1
Waltham,BACON ST,11 PM,1
Worcester,MAIN STREET,12 AM,9
Worcester,MAIN STREET,1 AM,8
Worcester,MAIN STREET,2 AM,3
Worcester,MAIN STREET,3 AM,1
Worcester,MAIN STREET,4 AM,5
Worcester,MAIN STREET,5 AM,1
Worcester,MAIN STREET,6 AM,2
Worcester,MAIN STREET,7 AM,10
Worcester,MAIN STREET,8 AM,10
Worcester,MAIN STREET,9 AM,12
Worcester,MAIN STREET,10 AM,7
Worcester,MAIN STREET,11 AM,15
Worcester,MAIN STREET,12 PM,9
Worcester,MAIN STREET,1 PM,13
Worcester,MAIN STREET,2 PM,13
Worcester,MAIN STREET,3 PM,22
Worcester,MAIN STREET,4 PM,23
Worcester,MAIN STREET,5 PM,21
Worcester,MAIN STREET,6 PM,14
Worcester,MAIN STREET,7 PM,11
Worcester,MAIN STREET,8 PM,8
Worcester,MAIN STREET,9 PM,3
Worcester,MAIN STREET,10 PM,9
Worcester,MAIN STREET,11 PM,7
Worcester,PARK AVENUE,12 AM,7
Worcester,PARK AVENUE,1 AM,5
Worcester,PARK AVENUE,2 AM,1
Worcester,PARK AVENUE,3 AM,2
Worcester,PARK AVENUE,4 AM,1
Worcester,PARK AVENUE,5 AM,2
Worcester,PARK AVENUE,6 AM,0
Worcester,PARK AVENUE,7 AM,5
Worcester,PARK AVENUE,8 AM,3
Worcester,PARK AVENUE,9 AM,4
Worcester,PARK AVENUE,10 AM,10
Worcester,PARK AVENUE,11 AM,13
Worcester,PARK AVENUE,12 PM,14
Worcester,PARK AVENUE,1 PM,6
Worcester,PARK AVENUE,2 PM,12
Worcester,PARK AVENUE,3 PM,16
Worcester,PARK AVENUE,4 PM,10
Worcester,PARK AVENUE,5 PM,14
Worcester,PARK AVENUE,6 PM,6
Worcester,PARK AVENUE,7 PM,11
Worcester,PARK AVENUE,8 PM,2
Worcester,PARK AVENUE,9 PM,4
Worcester,PARK AVENUE,10 PM,6
Worcester,PARK AVENUE,11 PM,6
Worcester,BELMONT STREET,12 AM,3
Worcester,BELMONT STREET,1 AM,1
Worcester,BELMONT STREET,2 AM,2
Worcester,BELMONT STREET,3 AM,4
Worcester,BELMONT STREET,4 AM,0
Worcester,BELMONT STREET,5 AM,1
Worcester,BELMONT STREET,6 AM,0
Worcester,BELMONT STREET,7 AM,8
Worcester,BELMONT STREET,8 AM,7
Worcester,BELMONT STREET,9 AM,9
Worcester,BELMONT STREET,10 AM,8
Worcester,BELMONT STREET,11 AM,2
Worcester,BELMONT STREET,12 PM,10
Worcester,BELMONT STREET,1 PM,9
Worcester,BELMONT STREET,2 PM,9
Worcester,BELMONT STREET,3 PM,8
Worcester,BELMONT STREET,4 PM,13
Worcester,BELMONT STREET,5 PM,12
Worcester,BELMONT STREET,6 PM,8
Worcester,BELMONT STREET,7 PM,8
Worcester,BELMONT STREET,8 PM,5
Worcester,BELMONT STREET,9 PM,5
Worcester,BELMONT STREET,10 PM,5
Worcester,BELMONT STREET,11 PM,3
Worcester,CHANDLER STREET,12 AM,2
Worcester,CHANDLER STREET,1 AM,3
Worcester,CHANDLER STREET,2 AM,4
Worcester,CHANDLER STREET,3 AM,2
Worcester,CHANDLER STREET,4 AM,2
Worcester,CHANDLER STREET,5 AM,1
Worcester,CHANDLER STREET,6 AM,1
Worcester,CHANDLER STREET,7 AM,5
Worcester,CHANDLER STREET,8 AM,3
Worcester,CHANDLER STREET,9 AM,7
Worcester,CHANDLER STREET,10 AM,6
Worcester,CHANDLER STREET,11 AM,11
Worcester,CHANDLER STREET,12 PM,13
Worcester,CHANDLER STREET,1 PM,12
Worcester,CHANDLER STREET,2 PM,10
Worcester,CHANDLER STREET,3 PM,7
Worcester,CHANDLER STREET,4 PM,6
Worcester,CHANDLER STREET,5 PM,12
Worcester,CHANDLER STREET,6 PM,6
Worcester,CHANDLER STREET,7 PM,5
Worcester,CHANDLER STREET,8 PM,7
Worcester,CHANDLER STREET,9 PM,3
Worcester,CHANDLER STREET,10 PM,9
Worcester,CHANDLER STREET,11 PM,3
Worcester,GRAFTON STREET,12 AM,3
Worcester,GRAFTON STREET,1 AM,5
Worcester,GRAFTON STREET,2 AM,2
Worcester,GRAFTON STREET,3 AM,1
Worcester,GRAFTON STREET,4 AM,0
Worcester,GRAFTON STREET,5 AM,1
Worcester,GRAFTON STREET,6 AM,0
Worcester,GRAFTON STREET,7 AM,6
Worcester,GRAFTON STREET,8 AM,7
Worcester,GRAFTON STREET,9 AM,5
Worcester,GRAFTON STREET,10 AM,6
Worcester,GRAFTON STREET,11 AM,10
Worcester,GRAFTON STREET,12 PM,14
Worcester,GRAFTON STREET,1 PM,7
Worcester,GRAFTON STREET,2 PM,10
Worcester,GRAFTON STREET,3 PM,4
Worcester,GRAFTON STREET,4 PM,4
Worcester,GRAFTON STREET,5 PM,13
Worcester,GRAFTON STREET,6 PM,10
Worcester,GRAFTON STREET,7 PM,5
Worcester,GRAFTON STREET,8 PM,3
Worcester,GRAFTON STREET,9 PM,4
Worcester,GRAFTON STREET,10 PM,3
Worcester,GRAFTON STREET,11 PM,4
Worcester,LINCOLN STREET,12 AM,3
Worcester,LINCOLN STREET,1 AM,0
Worcester,LINCOLN STREET,2 AM,1
Worcester,LINCOLN STREET,3 AM,0
Worcester,LINCOLN STREET,4 AM,0
Worcester,LINCOLN STREET,5 AM,0
Worcester,LINCOLN STREET,6 AM,2
Worcester,LINCOLN STREET,7 AM,2
Worcester,LINCOLN STREET,8 AM,5
Worcester,LINCOLN STREET,9 AM,2
Worcester,LINCOLN STREET,10 AM,4
Worcester,LINCOLN STREET,11 AM,8
Worcester,LINCOLN STREET,12 PM,11
Worcester,LINCOLN STREET,1 PM,12
Worcester,LINCOLN STREET,2 PM,8
Worcester,LINCOLN STREET,3 PM,15
Worcester,LINCOLN STREET,4 PM,16
Worcester,LINCOLN STREET,5 PM,8
Worcester,LINCOLN STREET,6 PM,5
Worcester,LINCOLN STREET,7 PM,2
Worcester,LINCOLN STREET,8 PM,5
Worcester,LINCOLN STREET,9 PM,3
Worcester,LINCOLN STREET,10 PM,4
Worcester,LINCOLN STREET,11 PM,3
Worcester,Rte 290 E,12 AM,2
Worcester,Rte 290 E,1 AM,2
Worcester,Rte 290 E,2 AM,3
Worcester,Rte 290 E,3 AM,1
Worcester,Rte 290 E,4 AM,1
Worcester,Rte 290 E,5 AM,1
Worcester,Rte 290 E,6 AM,7
Worcester,Rte 290 E,7 AM,10
Worcester,Rte 290 E,8 AM,9
Worcester,Rte 290 E,9 AM,6
Worcester,Rte 290 E,10 AM,0
Worcester,Rte 290 E,11 AM,5
Worcester,Rte 290 E,12 PM,3
Worcester,Rte 290 E,1 PM,4
Worcester,Rte 290 E,2 PM,5
Worcester,Rte 290 E,3 PM,4
Worcester,Rte 290 E,4 PM,5
Worcester,Rte 290 E,5 PM,13
Worcester,Rte 290 E,6 PM,5
Worcester,Rte 290 E,7 PM,2
Worcester,Rte 290 E,8 PM,4
Worcester,Rte 290 E,9 PM,6
Worcester,Rte 290 E,10 PM,0
Worcester,Rte 290 E,11 PM,4
Worcester,Rte 290 W,12 AM,1
Worcester,Rte 290 W,1 AM,2
Worcester,Rte 290 W,2 AM,0
Worcester,Rte 290 W,3 AM,2
Worcester,Rte 290 W,4 AM,0
Worcester,Rte 290 W,5 AM,4
Worcester,Rte 290 W,6 AM,0
Worcester,Rte 290 W,7 AM,5
Worcester,Rte 290 W,8 AM,5
Worcester,Rte 290 W,9 AM,4
Worcester,Rte 290 W,10 AM,0
Worcester,Rte 290 W,11 AM,2
Worcester,Rte 290 W,12 PM,1
Worcester,Rte 290 W,1 PM,7
Worcester,Rte 290 W,2 PM,5
Worcester,Rte 290 W,3 PM,13
Worcester,Rte 290 W,4 PM,16
Worcester,Rte 290 W,5 PM,12
Worcester,Rte 290 W,6 PM,5
Worcester,Rte 290 W,7 PM,4
Worcester,Rte 290 W,8 PM,5
Worcester,Rte 290 W,9 PM,1
Worcester,Rte 290 W,10 PM,0
Worcester,Rte 290 W,11 PM,2
Worcester,PLEASANT STREET,12 AM,2
Worcester,PLEASANT STREET,1 AM,3
Worcester,PLEASANT STREET,2 AM,1
Worcester,PLEASANT STREET,3 AM,1
Worcester,PLEASANT STREET,4 AM,1
Worcester,PLEASANT STREET,5 AM,2
Worcester,PLEASANT STREET,6 AM,2
Worcester,PLEASANT STREET,7 AM,3
Worcester,PLEASANT STREET,8 AM,5
Worcester,PLEASANT STREET,9 AM,6
Worcester,PLEASANT STREET,10 AM,6
Worcester,PLEASANT STREET,11 AM,6
Worcester,PLEASANT STREET,12 PM,9
Worcester,PLEASANT STREET,1 PM,4
Worcester,PLEASANT STREET,2 PM,9
Worcester,PLEASANT STREET,3 PM,4
Worcester,PLEASANT STREET,4 PM,2
Worcester,PLEASANT STREET,5 PM,6
Worcester,PLEASANT STREET,6 PM,8
Worcester,PLEASANT STREET,7 PM,3
Worcester,PLEASANT STREET,8 PM,3
Worcester,PLEASANT STREET,9 PM,5
Worcester,PLEASANT STREET,10 PM,1
Worcester,PLEASANT STREET,11 PM,4
Worcester,HIGHLAND STREET,12 AM,2
Worcester,HIGHLAND STREET,1 AM,1
Worcester,HIGHLAND STREET,2 AM,0
Worcester,HIGHLAND STREET,3 AM,1
Worcester,HIGHLAND STREET,4 AM,0
Worcester,HIGHLAND STREET,5 AM,1
Worcester,HIGHLAND STREET,6 AM,2
Worcester,HIGHLAND STREET,7 AM,3
Worcester,HIGHLAND STREET,8 AM,9
Worcester,HIGHLAND STREET,9 AM,4
Worcester,HIGHLAND STREET,10 AM,6
Worcester,HIGHLAND STREET,11 AM,6
Worcester,HIGHLAND STREET,12 PM,7
Worcester,HIGHLAND STREET,1 PM,5
Worcester,HIGHLAND STREET,2 PM,5
Worcester,HIGHLAND STREET,3 PM,5
Worcester,HIGHLAND STREET,4 PM,11
Worcester,HIGHLAND STREET,5 PM,7
Worcester,HIGHLAND STREET,6 PM,8
Worcester,HIGHLAND STREET,7 PM,2
Worcester,HIGHLAND STREET,8 PM,3
Worcester,HIGHLAND STREET,9 PM,3
Worcester,HIGHLAND STREET,10 PM,1
Worcester,HIGHLAND STREET,11 PM,2
